# 
# LHC data for 3 body B decays.  This open source data is described in
# https://opendata.cern.ch/record/4902
# These data are extracted from the file B2HHH_MagnetUp.root
# with a preselection requiring the event statisfy  H1_ProbK > 0.5 & H2_ProbK > 0.5 & H3_ProbK > 0.5 & !H1_isMuon & !H2_isMuon & !H3_isMuon 
# 
# For each event, the following variables are filled (this is a subset of the variables available in the initial .root file 
# 
# B_FlightDistance: The distance in mm travelled by the B meson before decaying.
# B_VertexChi2: The chisq of the vertex fit for the 3 tracks
# H1_PX: The x-component of the measured momentum of the first particle in MeV
# H1_PY: The y-component of the measured momentum of the first particle in MeV
# H1_PZ: The z-component of the measured momentum of the first particle in MeV
# H1_ProbK: Likelihood that the first particle is a K (range: 0-1)
# H1_ProbPi: Likelihood that the first particle is a pion (range: 0-1)
# H1_Charge: The charge of the first particle
# H1_IPChi2: The impact parameter chisq of the first particle
# H2_PX: The x-component of the measured momentum of the second particle in MeV
# H2_PY: The y-component of the measured momentum of the second particle in MeV
# H2_PZ: The z-component of the measured momentum of the second particle in MeV
# H2_ProbK: Likelihood that the second particle is a K (range: 0-1)
# H2_ProbPi: Likelihood that the scond particle is a pion (range: 0-1)
# H2_Charge: The charge of the second particle
# H2_IPChi2: The impact parameter chisq of the second particle
# H3_PX: The x-component of the measured momentum of the third particle in MeV
# H3_PY: The y-component of the measured momentum of the third particle in MeV
# H3_PZ: The z-component of the measured momentum of the third particle in MeV
# H3_ProbK: Likelihood that the third particle is a K (range: 0-1)
# H3_ProbPi: Likelihood that the third particle is a pion (range: 0-1)
# H3_Charge: The charge of the third particle
# H3_IPChi2:The impact parameter chisq of the third particle 
# 
# You may not need all these variables for your analysis of these data
# 
21.1285, 4.57732, 3072.26, 3256.44, 53443.9, 0.954289, 0.0726357, -1, 4815.26, -368.132, -592.424, 13344.8, 0.907075, 0.0806328, 1, 1822.38, 1417.76, 483.695, 45625.6, 0.934206, 0.110226, 1, 450.437
21.4362, 5.63305, -5772.46, -2336.15, 88951.2, 0.669119, 0.450106, 1, 848.126, 350.276, -1435.93, 31567.8, 0.942865, 0.0877585, -1, 1266.97, -2292.21, -568.16, 41080.2, 0.977969, 0.152802, -1, 385.765
20.3375, 2.68434, 3166.14, 499.773, 57313.3, 0.950921, 0.15211, 1, 1187.86, 3020.18, 2105.6, 60769.9, 0.941047, 0.10721, -1, 1230.83, 8190.04, 2395.06, 83116.3, 0.587699, 0.513299, -1, 2329.43
15.4447, 5.9289, 17.4439, -761.092, 14770.1, 0.869177, 0.0385438, 1, 899.076, 145.623, -432.326, 9486.39, 0.802106, 0.054089, -1, 552.964, -3554.43, 3227.63, 41990.9, 0.963493, 0.130144, -1, 4367.26
5.0519, 6.70875, 801.917, 156.98, 19030.1, 0.501564, 0.0214552, -1, 37.9743, -188.755, -2804.03, 41910.7, 0.731433, 0.463098, 1, 108.238, 3090.68, -1200.3, 28886.7, 0.915245, 0.0629731, 1, 629.832
5.13512, 7.45963, 2087.61, 356.051, 81949.6, 0.908797, 0.471094, -1, 1.91897, -655.559, -569.682, 8575.21, 0.63668, 0.113927, 1, 651.073, 1237.05, -1193.65, 71796.9, 0.804224, 0.637124, 1, 1.33028
6.51395, 1.95378, 2005.42, 337.077, 14141.9, 0.794246, 0.0615698, -1, 241.654, 4617.25, 1172.19, 43765.7, 0.917414, 0.0316898, 1, 383.39, 4717.27, 4864.92, 37189.7, 0.924177, 0.0592156, 1, 1432.44
6.17865, 2.07913, -1712.21, -701.654, 22413.1, 0.922708, 0.0445589, -1, 715.841, 103.149, -1052.23, 31470.5, 0.913809, 0.430322, 1, 32.5182, 487.991, 1856.8, 44035.8, 0.681663, 0.615341, 1, 118.234
8.29413, 0.492756, 1888.72, 836.03, 21053.7, 0.915436, 0.0419706, 1, 963.549, 993.584, 894.145, 11369.3, 0.655293, 0.0457758, -1, 2421.52, -659.434, -1875.08, 23207, 0.652135, 0.0574981, -1, 1860.48
3.22987, 1.22479, 2158.64, 2032.54, 23822, 0.89507, 0.0450158, -1, 531.408, -422.045, -764.77, 35569.5, 0.647891, 0.0963422, 1, 3.96714, 251.797, -1395.39, 27754.6, 0.543187, 0.138512, 1, 33.6099
